"ID","REVNR","ac_reg","ac_type","main_type","SEQ","AUFNR","DESCRIPTION","TASK_CODE","ZONE_AREA","ZONE_AREA_NEW","PHASE","SKILL","SKILL_ACTIVE","PMHRS","ACTMHRS","DAY","TRACK_STATUS","TRACK_STATUS_ID","TRACK_STATUS_SHOP","TRACK_STATUS_SHOP_ID","STATUS","SYSTEM_STATUS","MHRSCONF","MATCONS","DATE_DONE","REVIEW_POSITION","REVIEW_POSITION_ID","LONGSYSSTAT","REMARK","SHOP_REMARK","DATE_DONE_PW","DFPDATE","DFPDATENR","DFPDATENS","DFPSTATUS","DFPFINDING_CTG","DFPFINDING_RMK","MRM_STATUS","QTYREQ","QTYCON","CREATED_AT","UPDATED_AT","CUST_RMK","CUST_REF","ORDERFLAG"
"436398","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","168.1","802746345","321113-04-1-LH : MAIN LANDING GEARSHOCK ABSORBER - CHECK OF LH MLG SHOCK ABSORBER CHARGE PRESSURE","FNC","Landing Gears Area",,"OPC & FUC","AP,NA","AP","0.8","0.8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:17.547",,,
"436403","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","173.1","802746350","321156-01-2-RH : MAIN LANDING GEARPARTS - DETAILED INSPECTION OF RH MAIN LANDING GEAR, UPPER & LOWERSIDESTAY, UPPER & LOWER CARDANS AND NUTS, UPPER & LO","DVI","Landing Gears Area",,"Inspection & Check","AP,NA","AP","1.4","1.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:17.767",,,
"436478","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","248.1","802746425","531106-01-1-LH : GVI OF FUSELAGE SKINAND DOOR FRAME AROUND (LH SIDE) FORWARD PASSENGER/CREW DOOR, BETWEEN FR12 AND FR 24 AND BETWEEN UPPER AND LATERAL S","GVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:21.153",,,
"436491","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","261.1","802746438","531178-01-1 : COCKPIT WINDSHIELDRETAINERS - DETAILED INSPECTION OF COCKPITWINDSHIELD, EXTERNAL VISIBLEPORTION OF RETAINERS","DVI","Cockpit Area",,"Inspection & Check","AP,NA","AP","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:21.793",,,
"436493","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","263.1","802746440","531189-01-2 : FLOOR STRUCTURE FR 12 TO21 - DETAILED INSPECTION OF CABIN FLOOR STRUCTURE BETWEEN FR 12 AND FR21","DVI","Cockpit Area",,"Inspection & Check","AP,NA","AP","11.4","11.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:21.887",,,
"436500","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","270.1","802746447","533136-01-1 : MAIN LANDING GEAR BAY -","GVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:22.217",,,
"436503","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","273.1","802746450","533154-01-1 : MLG DOORS FITTINGS -DETAILED INSPECTION OF HINGE AND ACTUATOR FITTINGS FOR MLG DOORS ATKEELBEAM","DVI","Landing Gears Area",,"Inspection & Check","AP,NA","AP","0.8","0.8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER GMPS MEBS MSPT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:22.36",,,
"436512","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","282.1","802746459","534159-01-4 : AFT CARGO DOOR CUTOUTUPR/LWR CORNERS - DETAILED INSPECTION OF AFT CARGO DOOR CUTOUT, UPPERAND LOWER CORNERS, EXTERNAL SURFACE","DVI","Cargo Area",,"Inspection & Check","AP,NA","AP","1.2","1.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:22.783",,,
"436232","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","2.1","802745306","GMF-002:PRE INPUT HANGAR IN - SAFETYPRECAUTION","CHK",,,"Pre-Input","AP,CBN,EA,NA","AP","14","14",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:10.207",,,
"436236","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","6.1","802745310","GMF-006:PRE DOCKING - HYDRAULIC SYSTEMEXTERNAL LEAKAGE CHECK","LKC",,,"Pre-Input","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:10.387",,,
"436255","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","25.1","802745349","CLS-008 : LH ENGINE & LH COMMON NOZZLEASSEMBLY INSTALLATION","INS","Engines & Pylons Area",,"Installation","AP,NA","AP","80","80",,"OPEN",,,,"DONE","DONE","n","n","2/6/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:11.247",,,
"436273","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","43.1","802746220","200131-01-1 : FWD CARGO COMP - CLEANINGOF EWIS INSTALLED IN THE FORWARD CARGO COMPARTMENT (ONLY IFCONTAMINATED) (EWIS)","RST","Cargo Area",,"Removal","AP,NA","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:12.04",,,
"436358","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","128.1","802746305","278400-01-1-LH : LH SLAT TRANSMISSIONASSY - DETAILED INSPECTION OF TRANSMISSION ASSY","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:15.763",,,
"436379","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","149.1","802746326","291000-09-1 : MAIN HYDRAULIC POWER -OPERATIONAL CHECK OF HYDRAULIC FIRE SHUT OFF VALVES AND ASSOCIATEDINDICATING SYSTEM.","OPC","Cockpit Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:16.703",,,
"436410","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","180.1","802746357","322145-01-1 : NOSE LANDING GEAR PARTS -","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","1.6","1.6",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:18.083",,,
"436434","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","204.1","802746381","351241-01-1 : CREW OXYGEN MASKS -DETAILED INSPECTION OF OXYGEN MASKS (OUTOF BOX) WITH HARNESS INFLATED","DVI","Cockpit Area",,"Inspection & Check","CBN,NA","CBN","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:19.137",,,
"436481","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","251.1","802746428","531112-01-1 : FUSELAGE LOWER PANEL","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.6","0.597",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:21.293",,,
"436494","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","264.1","802746441","531900-03-1 : FUSELAGE DRAINAGE -OPERATIONAL CHECK OF PISTON TYPE DRAIN VALVES IN LOWER FUSELAGE SHELLFROM OUTSIDE","OPC","Fuselage Area",,"OPC & FUC","AP,NA","AP","1.2","1.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:21.93",,,
"436292","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","62.1","802746239","213100-04-1 : PRESSURE CONTROL ANDMONITORING - OPERATIONAL CHECK OF OUTFLOW VALVE PARTIAL OPENING BYEMERGENCY RAM AIR SWITCH","OPC","Cockpit Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:12.843",,,
"436295","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","65.1","802746242","215222-01-1-LH : AIR CYCLE MACHINE -DETAILED INSPECTION OF INTERIOR AND EXTERIOR OF PLENUM CHAMBER 10HM5FOR SIGNS OF DELAMINATION","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:12.967",,,
"436307","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","77.1","802746254","253000-01-1 : BUFFET AND GALLEY -DETAILED INSPECTION OF ATTACHMENT POINTS","DVI","Cabin Area",,"Inspection & Check","CBN,NA","CBN","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:13.483",,,
"436444","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","214.1","802746391","383100-02-1 : VACUUM TOILET SYSTEM -INSPECT WATER SEPARATOR AND ASSOCIATEDFILTER ELEMENT, AND CLEAN ASNECESSARY","DVI","Cabin Area",,"Inspection & Check","CBN,NA","CBN","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER GMPS MACM MEBS PRC",,,,,,,,,,,,,,"11/10/2021 08:56:19.57",,,
"436508","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","278.1","802746455","534144-01-1 : FUSELAGE INTERNALSTRUCTURE FR 65-70 - DETAILED INSPECTION OFFUSELAGE INTERNALSTRUCTURE, BELOW CABIN FLOOR PANELS INCLUDING FLOOR STRUCTUR","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:22.59",,,
"436567","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","337.1","802746514","572066-01-1-RH : OUTER WING TOP SKINLOWER SURFACE - DETAILED INSPECTION OFRIGHT OUTER WING, TOP SKIN,LOWER SURFACE, OVERHANG FROM GEAR SUPPORT RIB 5 TO","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:25.313",,,
"436582","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","352.1","802746529","575121-01-1-LH : DETAILED INSPECTION OFLEFT OUTER WING, TRAILING EDGE, AILERON, INBOARD AND OUTBOARD ACTUATORFITTINGS","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:26.027",,,
"436589","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","359.1","802746536","575254-01-1-RH : DETAILED INSPECTION OF","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.2","0.333",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:26.337",,,
"436632","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","402.1","802746579","801300-I4-1-LH : CLEAN PNEUMATIC","RST","Cabin Area",,"Inspection & Check","AP,NA","AP","0.6","6.9",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:28.267",,,
"436640","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","410.1","802746587","ZL-145-01-1 : GENERAL VISUAL INSPECTIONOF ZONE UNDER CABIN FLOOR (EWIS)","GVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:28.617",,,
"436235","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","5.1","802745309","GMF-005:ENGINE PERFORMANCE RUN UP","TST",,,"Pre-Input","AP,NA","AP","15","10",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS MSPT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:10.343",,,
"436261","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","31.1","802746148","200003-01-1 : HIRF/LIGHTNING PROTECTION-VERTICAL FIN - GVI OF ELEMENTS FITTED ON THE FOLLOWING HARNESSES: -4202VB, 4204VB","GVI","APU & Empennage Area",,"Inspection & Check","EA,NA","EA","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:11.517",,,
"436272","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","42.1","802746159","200127-07-1 : REAR AVIONIC COMP -DETAILED INSPECTION OF G, E AND P ROUTESINSTALLED IN THE REAR AVIONICCOMPARTMENT (EWIS)","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:11.997",,,
"436364","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","134.1","802746311","281247-01-1-RH : RH NACA VENT INTAKE -VISUAL CHECK OF NACA INTAKE FOR SIGNS OF BLOCKAGE","CHK","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:16.027",,,
"436385","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","155.1","802746332","302100-I3-1-LH : LH ENGINE AIR INTAKEICE PROTECTION - DETAILED INSPECTIONOF THE ENGINE ANTI-ICE SUPPLYDUCTS METALLIC FIRE SEAL.","DVI","Engines & Pylons Area",,"Inspection & Check","AP,NA","AP","1.4","1.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:16.977",,,
"436387","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","157.1","802746334","303100-01-1-A : PROBE ICE PROTECTION -FUNCTIONAL CHECK OF THE INSULATION RESISTANCE OF THE PITOT PROBE HEATER9DA1","FNC","Fuselage Area",,"OPC & FUC","EA,NA","EA","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:17.067",,,
"436470","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","240.1","802746417","528101-01-1-LH : MLG DOOR FWD AND AFTFITTING - DETAILED INSPECTION OF LH MLG DOOR, FORWARD AND AFT FITTINGS","DVI","Landing Gears Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:20.763",,,
"436519","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","289.1","802746466","535101-01-1 : REAR PRESSURE BULKHEADAFT FACE - DETAILED INSPECTION OF REARPRESSURE BULKHEAD COMPLETE AFTFACE, AND FUSELAGE INTERNAL STRUCTURE, BETWEEN","DVI","APU & Empennage Area",,"Inspection & Check","AP,NA","AP","2.4","2.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:23.12",,,
"436570","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","340.1","802746517","572164-01-1-LH : DETAILED INSPECTION OF","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:25.457",,,
"436598","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","368.1","802746545","711300-I6-1-LH : GENERAL VISUAL","GVI","Cabin Area",,"Inspection & Check","AP,NA","AP","0.8","1.517",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:26.743",,,
"436245","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","15.1","802745319","OPN-007 : CARGO AREA REMOVAL","REM","Cargo Area",,"Removal","AP,NA","AP","15","15",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:10.797",,,
"436247","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","17.1","802745341","OPN-009 : RH ENGINE & RH COMMON NOZZLEASSEMBLY REMOVAL","REM","Engines & Pylons Area",,"Removal","AP,NA","AP","60","60",,"OPEN",,,,"DONE","DONE","n","n","2/6/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:10.887",,,
"436267","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","37.1","802746154","200125-01-1 : LATERAL AVIONIC COMP -CLEANING OF EWIS INSTALLED IN THE LATERAL AVIONIC COMPARTMENT (ONLY IFCONTAMINATED) (EWIS)","RST","Fuselage Area",,"Removal","AP,NA","AP","1.2","1.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:11.78",,,
"436283","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","53.1","802746230","200453-01-1-LH : CORE COMPARTMENT -DETAILED INSPECTION OF EWIS INSTALLED IN THE HOT SECTION (EWIS) (LHSIDE)","DVI","Engines & Pylons Area",,"Inspection & Check","AP,NA","AP","0.6","0.6",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:12.47",,,
"436301","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","71.1","802746248","242200-01-1 : AC GENERATION -OPERATIONAL CHECK OF TRANSFER INHIBITION","OPC","Cockpit Area",,"OPC & FUC","EA,NA","EA","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:13.223",,,
"436340","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","110.1","802746287","274451-09-1 : THS ACTUATOR - DRAIN ANDREFILL THS ACTUATOR GEARBOX","SVC","APU & Empennage Area",,"Removal","AP,NA","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:14.96",,,
"436344","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","114.1","802746291","275100-03-1-RH : RH FLAPS - CHECK OFFLAPS TRANSMISSION SHAFTING INTEGRITY, INCLUDING INSPECTION OF SEALWITNESS DRAINS.","CHK","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","0.8","0.8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:15.137",,,
"436466","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","236.1","802746413","524100-02-1 : ACCESS DOORS -LUBRICATION OF EXTERIOR AVIONIC COMPARTMENT DOOR HANDLE","LUB","Cabin Area",,"Lubrication","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:20.577",,,
"436516","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","286.1","802746463","534171-01-2 : BULK CARGO DOOR CUTOUT","SDI","Cabin Area",,"Inspection & Check","AP,NA,WSNC","AP","1","1",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:22.973",,,
"436541","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","311.1","802746488","553005-01-1 : DETAILED INSPECTION OFRUDDER HINGE ARM 1,2,3,4 AND 5 AND FINACTUATOR FITTINGS (ACTUATOR 1, 2AND 3)","DVI","APU & Empennage Area",,"Inspection & Check","AP,NA","AP","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:24.147",,,
"436263","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","33.1","802746150","200003-03-1 : HIRF/LIGHTNING PROTECTION-VERTICAL FIN - GVI OF ELEMENTS FITTED ON THE FOLLOWING HARNESSES: -4202VB, 4204VB","GVI","APU & Empennage Area",,"Inspection & Check","EA,NA","EA","0.4","0.4",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:11.607",,,
"436294","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","64.1","802746241","215000-03-2 : DETAILED INSPECTION OFACTUATOR MECHANISM AND INLET FLAP FOREXCESSIVE PLAY AND CHECK GAPBETWEEN INLET NOSE AND DIFFUSER RAMP","DVI","Fuselage Area",,"Inspection & Check","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:12.927",,,
"436311","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","81.1","802746258","256535-01-1 : ELT (REAR FUSELAGE) -OPERATIONAL CHECK OF ELT SYSTEM BY MANUAL ACTIVATION","OPC","Fuselage Area",,"OPC & FUC","EA,NA","EA","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:13.667",,,
"436355","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","125.1","802746302","278100-03-1-RH : RH SLATS - OPERATIONALCHECK OF WTB/POB","OPC","Cockpit Area",,"OPC & FUC","AP,NA","AP","0.2","0.2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:15.627",,,
"436361","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","131.1","802746308","278468-02-1-LH : LH SLAT TRACKS -DETAILED INSPECTION OF SLAT TRACKS, ROLLER BEARINGS, PINION BEARINGSAND CURVED RACK GEARS - AS VISIBLE.","DVI","Wing & Flight Control Area",,"Inspection & Check","AP,NA","AP","2","2",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:15.893",,,
"436392","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","162.1","802746339","315000-02-1 : CENTRAL WARNINGSYSTEMS/ELECTRONIC INSTRUMENT SYSTEM (EIS) -OPERATIONAL CHECK OFCORRECT OPERATION OF EFIS AND ECAM DMC AUTOMATIC AND MANUA","OPC","Cockpit Area",,"OPC & FUC","EA,NA","EA","0.8","0.8",,"OPEN",,,,"DONE","DONE","n","n","2/5/2019",,,"REL CSER MEBS NMAT PRC",,,,,,,,,,,,,,"11/10/2021 08:56:17.29",,,
"436401","00095201","VT-IFJ","320-200","VT-IFJ A320 INDIGO 4C/6Y+EO PAINT FEB 19","171.1","802746348","321146-01-1-RH : MAIN LANDING GEAR","DVI","Cabin Area",,"Inspection & Check","AP,NA","AP","1.2","1.203",,"OPEN",,,,"DONE","DONE","n","n","24/10/2020",,,,,,,,,,,,,,,,,"11/10/2021 08:56:17.68",,,
